Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
54,No,Non-Travel,720,Human Resources,9,3,Life Sciences,1,1277,2,Female,74,4,5,Healthcare Representative,2,Divorced,10176,14199,3,Y,Yes,11,3,1,80,2,33,3,1,28,10,5,8
47,No,Travel_Rarely,1260,Research & Development,9,2,Technical Degree,1,1278,4,Female,70,1,1,Research Director,4,Divorced,19748,12034,5,Y,Yes,18,4,1,80,2,38,4,2,2,0,11,8
55,No,Non-Travel,253,Research & Development,2,2,Human Resources,1,1279,1,Female,67,4,1,Sales Executive,4,Single,16072,13569,6,Y,Yes,11,4,1,80,0,16,0,2,22,7,1,10
51,No,Non-Travel,1332,Research & Development,13,4,Technical Degree,1,1280,1,Male,48,2,3,Research Scientist,2,Single,6516,3059,0,Y,Yes,23,3,2,80,1,21,3,2,29,5,0,5
29,Yes,Travel_Rarely,371,Sales,13,3,Life Sciences,1,1281,4,Male,43,3,3,Sales Representative,2,Divorced,19599,20028,7,Y,No,24,3,2,80,0,4,6,1,23,11,7,6
36,No,Travel_Rarely,242,Sales,23,3,Marketing,1,1282,4,Male,50,1,3,Research Director,2,Single,17509,15115,0,Y,No,21,4,3,80,0,10,4,3,36,15,9,14
54,Yes,Travel_Frequently,1192,Human Resources,23,3,Other,1,1283,1,Male,44,2,2,Laboratory Technician,1,Divorced,3620,23649,8,Y,Yes,14,3,1,80,3,21,1,4,36,17,3,5
34,No,Travel_Frequently,346,Sales,4,2,Technical Degree,1,1284,3,Male,32,3,4,Research Director,1,Divorced,18835,20195,3,Y,Yes,12,4,2,80,2,31,2,3,3,11,10,8
27,No,Travel_Frequently,1384,Human Resources,25,1,Human Resources,1,1285,4,Female,66,2,2,Sales Executive,4,Divorced,10200,4193,6,Y,Yes,15,4,3,80,1,23,0,1,27,1,13,14
29,No,Non-Travel,887,Sales,24,2,Life Sciences,1,1286,3,Female,75,1,5,Human Resources,2,Married,12896,18551,5,Y,Yes,16,3,2,80,2,10,6,4,15,6,10,5
33,No,Travel_Rarely,178,Human Resources,12,2,Other,1,1287,4,Female,45,3,1,Research Scientist,4,Single,1696,18128,8,Y,Yes,14,3,3,80,3,10,6,3,12,8,6,6
41,No,Non-Travel,722,Sales,17,4,Technical Degree,1,1288,4,Female,43,4,5,Research Scientist,4,Single,3270,25826,1,Y,No,24,4,4,80,2,16,0,1,7,17,13,16
36,No,Travel_Rarely,624,Sales,2,1,Technical Degree,1,1289,3,Female,38,2,5,Manufacturing Director,4,Divorced,10226,6182,6,Y,Yes,22,4,1,80,3,31,1,3,24,8,9,5
25,No,Non-Travel,871,Human Resources,13,3,Technical Degree,1,1290,3,Male,36,1,1,Laboratory Technician,1,Single,17060,26729,4,Y,Yes,23,4,4,80,0,18,0,1,1,7,14,8
48,Yes,Travel_Frequently,1037,Research & Development,29,4,Technical Degree,1,1291,1,Male,43,4,5,Manufacturing Director,2,Divorced,10727,20928,6,Y,No,14,4,3,80,0,26,4,2,29,0,11,2
38,No,Travel_Frequently,1453,Research & Development,18,2,Other,1,1292,4,Male,35,1,3,Manager,4,Single,10005,5868,0,Y,No,17,4,3,80,3,31,0,3,39,4,3,13
34,Yes,Travel_Frequently,1312,Sales,28,1,Marketing,1,1293,2,Female,44,2,1,Sales Representative,1,Divorced,16084,10506,9,Y,No,21,4,1,80,0,24,0,2,2,15,0,5
40,Yes,Non-Travel,1218,Human Resources,28,3,Human Resources,1,1294,2,Female,81,1,5,Healthcare Representative,3,Divorced,15816,7950,8,Y,Yes,14,3,1,80,2,27,0,2,22,13,7,3
54,No,Travel_Rarely,716,Research & Development,27,3,Human Resources,1,1295,4,Female,63,3,3,Research Scientist,3,Married,7717,10914,0,Y,No,12,3,3,80,1,39,4,4,28,12,9,15
33,No,Travel_Rarely,1131,Human Resources,15,2,Life Sciences,1,1296,4,Female,30,1,3,Laboratory Technician,4,Divorced,19428,16141,4,Y,Yes,14,3,2,80,1,26,5,4,29,10,13,15
23,No,Travel_Frequently,166,Research & Development,8,3,Medical,1,1297,4,Male,98,2,4,Laboratory Technician,4,Married,2116,13537,7,Y,Yes,17,4,1,80,2,13,2,3,10,12,8,8
25,No,Travel_Frequently,290,Human Resources,15,3,Marketing,1,1298,3,Female,49,3,3,Healthcare Representative,2,Single,18540,18154,0,Y,No,11,4,3,80,1,38,3,1,20,14,9,3
42,No,Travel_Frequently,1489,Sales,1,1,Life Sciences,1,1299,2,Male,36,1,2,Healthcare Representative,2,Single,16179,4309,6,Y,Yes,14,3,1,80,2,1,5,4,26,15,14,7
35,No,Travel_Frequently,867,Human Resources,20,4,Life Sciences,1,1300,2,Female,36,1,1,Manufacturing Director,4,Married,1988,8630,1,Y,Yes,16,3,1,80,3,16,0,4,23,12,8,7
42,No,Travel_Rarely,620,Research & Development,10,1,Technical Degree,1,1301,2,Male,79,3,1,Research Director,1,Single,11658,12693,6,Y,No,18,3,4,80,1,0,1,2,30,7,8,5
29,No,Non-Travel,1089,Sales,12,4,Medical,1,1302,4,Female,31,4,1,Manager,4,Married,6587,16778,6,Y,No,18,4,4,80,3,31,6,2,29,17,11,7
32,No,Non-Travel,1240,Human Resources,5,4,Medical,1,1303,3,Female,76,4,5,Manager,2,Single,19212,13525,8,Y,No,23,4,2,80,3,18,1,1,0,14,11,5
43,No,Non-Travel,366,Research & Development,9,4,Marketing,1,1304,4,Male,43,3,5,Sales Executive,2,Married,16803,25070,5,Y,No,19,4,1,80,2,13,4,4,0,9,10,13
58,No,Non-Travel,584,Sales,23,3,Medical,1,1305,1,Male,60,1,2,Manager,1,Married,17271,15416,3,Y,No,15,3,3,80,1,30,2,4,7,3,10,13
43,No,Travel_Frequently,1421,Human Resources,8,1,Life Sciences,1,1306,1,Female,79,4,3,Laboratory Technician,4,Divorced,11269,20407,6,Y,No,24,3,3,80,0,17,0,1,33,5,11,12
49,No,Travel_Frequently,1287,Research & Development,16,3,Medical,1,1307,2,Male,90,3,5,Manager,2,Single,7088,18733,6,Y,No,12,3,1,80,0,13,4,4,15,7,3,14
27,No,Travel_Frequently,475,Human Resources,14,2,Medical,1,1308,4,Female,70,2,3,Manager,4,Divorced,3345,10629,3,Y,No,13,4,1,80,0,13,3,3,26,6,14,2
33,No,Non-Travel,752,Human Resources,27,1,Human Resources,1,1309,1,Female,43,1,3,Research Scientist,2,Married,10276,10360,1,Y,No,12,3,2,80,0,23,2,3,3,11,8,5
24,No,Travel_Frequently,1391,Sales,25,4,Life Sciences,1,1310,1,Male,34,2,5,Sales Executive,3,Divorced,11543,14011,8,Y,No,19,3,2,80,2,4,2,1,18,17,10,16
34,No,Travel_Frequently,648,Sales,13,3,Other,1,1311,4,Female,34,1,5,Laboratory Technician,3,Married,4005,9953,7,Y,Yes,16,4,2,80,3,15,4,2,28,17,3,15
40,No,Travel_Rarely,1197,Research & Development,23,3,Medical,1,1312,3,Female,93,4,2,Healthcare Representative,3,Single,5435,5301,4,Y,Yes,24,4,3,80,1,4,5,1,2,3,1,5
43,No,Travel_Rarely,172,Sales,21,1,Medical,1,1313,4,Male,58,2,4,Manufacturing Director,2,Single,17220,22502,4,Y,Yes,21,3,4,80,2,12,6,3,10,0,9,7
38,No,Travel_Frequently,407,Research & Development,13,1,Technical Degree,1,1314,4,Female,34,2,1,Sales Representative,1,Single,11687,13227,0,Y,No,22,4,2,80,0,15,1,4,7,4,2,12
39,Yes,Travel_Rarely,298,Human Resources,5,4,Medical,1,1315,3,Female,65,3,5,Manufacturing Director,3,Married,15147,8819,8,Y,Yes,11,3,3,80,1,14,5,4,38,6,1,12
24,No,Travel_Rarely,1253,Human Resources,16,4,Medical,1,1316,2,Female,48,4,5,Research Director,2,Divorced,14613,13782,9,Y,Yes,13,4,2,80,2,30,2,2,32,10,13,16
31,No,Travel_Frequently,671,Research & Development,26,2,Human Resources,1,1317,2,Female,93,4,3,Sales Representative,4,Single,16216,4769,7,Y,Yes,17,4,3,80,3,4,1,2,7,10,0,2
32,No,Travel_Frequently,890,Human Resources,11,4,Life Sciences,1,1318,2,Male,51,1,4,Human Resources,3,Married,7628,12492,4,Y,Yes,17,4,1,80,0,20,2,3,24,9,10,12
24,No,Travel_Frequently,1274,Sales,22,3,Marketing,1,1319,3,Male,63,3,5,Sales Executive,1,Divorced,1076,22883,9,Y,Yes,15,4,3,80,1,29,6,2,23,6,5,6
26,No,Travel_Frequently,1329,Human Resources,5,2,Life Sciences,1,1320,1,Male,85,3,4,Healthcare Representative,1,Married,6752,20564,5,Y,No,13,4,1,80,1,22,2,1,25,15,3,4
25,No,Non-Travel,278,Sales,13,2,Technical Degree,1,1321,3,Female,46,1,1,Manufacturing Director,1,Married,19946,5345,9,Y,No,23,4,3,80,0,37,2,3,25,0,6,10
40,No,Non-Travel,296,Research & Development,28,2,Life Sciences,1,1322,4,Male,85,2,3,Manager,4,Single,18956,4665,9,Y,No,17,3,4,80,3,28,3,4,16,0,6,3
46,No,Travel_Frequently,834,Research & Development,11,1,Medical,1,1323,3,Male,46,1,2,Sales Executive,4,Married,15994,26807,7,Y,Yes,15,3,3,80,0,12,1,4,26,11,13,6
35,No,Travel_Rarely,188,Human Resources,25,4,Technical Degree,1,1324,1,Male,47,1,1,Manager,1,Married,6970,12784,5,Y,Yes,16,3,1,80,3,31,3,4,28,15,9,3
48,Yes,Travel_Frequently,898,Human Resources,19,2,Life Sciences,1,1325,1,Female,74,1,4,Sales Executive,1,Divorced,8952,14366,9,Y,No,13,4,4,80,1,26,1,2,38,4,0,9
47,No,Travel_Frequently,887,Sales,3,1,Technical Degree,1,1326,4,Male,85,3,4,Sales Executive,1,Single,12862,20926,3,Y,No,16,4,3,80,0,33,6,3,8,13,11,0
56,No,Travel_Rarely,847,Sales,15,1,Marketing,1,1327,2,Male,79,1,1,Research Director,4,Married,4111,11325,2,Y,No,17,3,3,80,3,32,6,2,13,17,12,16
52,No,Non-Travel,1306,Human Resources,7,2,Life Sciences,1,1328,1,Female,87,1,4,Research Scientist,4,Married,3737,7440,6,Y,Yes,24,3,2,80,3,3,3,1,4,8,8,4
35,Yes,Travel_Frequently,308,Human Resources,7,2,Other,1,1329,1,Female,47,1,2,Manager,2,Divorced,10544,26532,1,Y,No,18,3,4,80,2,17,3,3,29,1,7,16
59,No,Travel_Frequently,592,Research & Development,6,3,Medical,1,1330,1,Female,36,4,2,Manager,3,Married,5649,9110,6,Y,No,12,4,1,80,3,5,3,2,27,11,9,2
56,No,Non-Travel,1253,Research & Development,3,2,Technical Degree,1,1331,4,Female,39,2,4,Manager,4,Married,4868,22264,0,Y,No,12,3,4,80,0,27,6,4,36,9,0,8
34,No,Non-Travel,764,Research & Development,13,3,Other,1,1332,1,Female,98,2,4,Research Director,1,Married,8824,21121,9,Y,No,24,3,1,80,0,26,6,4,7,1,14,2
31,No,Travel_Rarely,1136,Human Resources,7,2,Other,1,1333,2,Female,32,2,2,Manufacturing Director,3,Married,8799,20815,4,Y,No,16,3,2,80,3,25,4,1,14,14,12,2
48,Yes,Non-Travel,970,Human Resources,5,2,Human Resources,1,1334,4,Male,73,2,4,Laboratory Technician,4,Married,13379,19771,8,Y,Yes,18,3,2,80,0,19,3,1,27,3,7,8
41,No,Non-Travel,831,Human Resources,23,4,Technical Degree,1,1335,2,Male,99,3,5,Manager,3,Divorced,18386,13495,0,Y,Yes,15,4,1,80,1,12,5,1,35,3,4,4
52,No,Non-Travel,1229,Research & Development,18,2,Other,1,1336,1,Female,43,3,3,Manufacturing Director,2,Married,9614,11629,7,Y,No,24,3,1,80,1,27,5,4,32,8,0,9
51,Yes,Travel_Rarely,1498,Human Resources,22,2,Human Resources,1,1337,1,Female,33,1,5,Research Scientist,4,Married,12101,21749,8,Y,Yes,11,3,1,80,0,33,2,2,5,12,14,14
20,No,Non-Travel,797,Sales,8,3,Other,1,1338,2,Male,47,3,4,Manager,1,Married,8906,17533,8,Y,No,21,4,2,80,3,22,0,4,11,9,3,11
54,No,Non-Travel,1222,Human Resources,17,3,Medical,1,1339,4,Female,81,2,4,Healthcare Representative,1,Married,6359,20823,7,Y,No,11,4,4,80,1,9,3,4,6,13,6,5
57,Yes,Travel_Rarely,693,Human Resources,20,4,Marketing,1,1340,4,Female,67,4,3,Human Resources,2,Single,10615,13365,3,Y,Yes,20,4,2,80,3,29,0,4,27,2,13,6
43,No,Non-Travel,985,Human Resources,27,2,Human Resources,1,1341,2,Male,49,1,4,Manager,2,Single,19017,14099,6,Y,Yes,19,4,3,80,0,21,0,2,6,2,11,6
40,No,Non-Travel,951,Human Resources,1,2,Marketing,1,1342,1,Female,73,1,3,Laboratory Technician,2,Single,2753,3316,0,Y,Yes,14,4,2,80,2,4,2,4,0,15,4,3
56,No,Travel_Rarely,1315,Human Resources,14,3,Technical Degree,1,1343,3,Female,80,2,2,Healthcare Representative,2,Single,14481,7204,6,Y,Yes,22,3,3,80,1,8,0,1,23,8,10,12
32,Yes,Travel_Frequently,424,Sales,17,1,Medical,1,1344,2,Male,48,2,3,Research Director,2,Divorced,15130,23388,5,Y,No,20,3,3,80,0,3,6,1,18,13,2,14
21,No,Travel_Rarely,1078,Sales,10,1,Human Resources,1,1345,2,Male,97,2,3,Human Resources,4,Single,12114,15512,4,Y,Yes,11,3,2,80,1,0,0,1,31,15,11,6
46,No,Non-Travel,1055,Human Resources,12,1,Technical Degree,1,1346,2,Male,95,3,5,Research Director,4,Divorced,11495,2684,0,Y,No,21,4,2,80,3,33,6,1,29,8,10,9
39,No,Non-Travel,993,Research & Development,16,3,Other,1,1347,1,Male,42,1,4,Laboratory Technician,3,Single,1146,8440,7,Y,No,18,3,2,80,2,25,6,4,0,4,3,15
42,No,Non-Travel,1490,Human Resources,14,3,Life Sciences,1,1348,4,Male,91,2,2,Human Resources,2,Divorced,8507,13735,9,Y,No,12,4,4,80,2,17,5,4,31,12,1,7
30,No,Travel_Rarely,1441,Human Resources,27,1,Technical Degree,1,1349,1,Female,90,4,1,Laboratory Technician,1,Single,17700,5087,0,Y,No,22,4,2,80,0,15,6,4,19,14,7,10
35,No,Non-Travel,243,Human Resources,16,1,Marketing,1,1350,2,Female,59,1,3,Research Director,1,Married,16977,11867,0,Y,No,12,3,1,80,1,22,0,1,20,3,11,5
50,No,Non-Travel,483,Research & Development,8,2,Medical,1,1351,1,Female,59,1,1,Human Resources,2,Single,9797,20497,2,Y,Yes,11,4,2,80,2,35,1,2,18,13,1,9
33,No,Travel_Rarely,315,Research & Development,23,3,Medical,1,1352,1,Female,80,3,4,Sales Representative,2,Single,9766,19341,7,Y,No,11,3,3,80,1,25,3,3,29,6,13,13
59,No,Travel_Frequently,1484,Research & Development,28,3,Technical Degree,1,1353,2,Female,77,1,3,Manufacturing Director,2,Single,2177,7778,7,Y,Yes,19,4,4,80,3,1,3,3,27,3,12,5
19,No,Travel_Frequently,423,Sales,10,1,Other,1,1354,1,Male,62,2,1,Human Resources,2,Married,12518,18029,6,Y,No,23,3,4,80,3,4,0,3,31,16,10,3
52,No,Non-Travel,1138,Research & Development,29,1,Life Sciences,1,1355,3,Female,48,2,5,Laboratory Technician,2,Divorced,4422,10079,4,Y,Yes,11,4,3,80,0,28,2,2,29,8,5,14
59,No,Travel_Rarely,316,Sales,17,4,Marketing,1,1356,1,Female,86,4,1,Laboratory Technician,1,Divorced,3594,24412,7,Y,Yes,16,4,4,80,2,3,1,4,22,3,13,4
51,No,Non-Travel,1050,Sales,27,3,Technical Degree,1,1357,1,Female,48,1,5,Research Scientist,3,Married,12074,24084,1,Y,No,22,4,4,80,2,34,2,3,26,2,6,15
47,No,Travel_Rarely,282,Research & Development,29,4,Technical Degree,1,1358,4,Female,70,1,2,Laboratory Technician,2,Single,18148,5094,7,Y,No,17,3,1,80,1,21,2,3,36,8,6,6
30,No,Travel_Rarely,369,Research & Development,18,2,Medical,1,1359,4,Female,71,3,4,Sales Executive,2,Single,12392,21191,1,Y,Yes,14,4,1,80,3,7,0,4,25,7,12,1
30,No,Travel_Frequently,1044,Research & Development,20,4,Marketing,1,1360,2,Male,81,2,1,Manufacturing Director,2,Single,1435,16821,9,Y,No,15,3,4,80,2,20,4,3,2,6,0,12
35,No,Travel_Frequently,969,Sales,16,1,Life Sciences,1,1361,2,Female,33,4,3,Research Director,4,Divorced,4351,9582,4,Y,No,14,4,2,80,0,7,0,4,30,6,7,1
49,No,Travel_Rarely,566,Human Resources,17,3,Medical,1,1362,4,Female,33,2,4,Healthcare Representative,1,Divorced,12169,11012,3,Y,Yes,14,3,4,80,0,4,5,3,1,3,8,8
49,No,Non-Travel,404,Research & Development,16,3,Technical Degree,1,1363,3,Female,34,1,1,Research Scientist,1,Married,17518,2887,0,Y,Yes,20,4,1,80,2,20,4,4,9,11,13,4
52,Yes,Travel_Frequently,1267,Research & Development,19,4,Medical,1,1364,1,Female,70,1,3,Laboratory Technician,3,Married,9995,13920,4,Y,No,11,3,4,80,0,26,6,1,37,5,13,2
56,Yes,Non-Travel,210,Research & Development,24,4,Medical,1,1365,3,Female,90,4,3,Sales Executive,4,Divorced,3366,8015,6,Y,No,16,4,2,80,2,37,1,2,18,11,6,1
46,No,Travel_Frequently,1113,Sales,24,2,Human Resources,1,1366,3,Female,84,1,3,Research Scientist,4,Single,13367,23808,0,Y,No,24,4,2,80,2,4,4,3,30,3,12,13
46,No,Travel_Frequently,331,Sales,8,2,Medical,1,1367,4,Male,42,4,3,Sales Executive,4,Single,12454,16530,1,Y,No,20,4,1,80,2,20,0,4,28,1,7,7
33,No,Non-Travel,694,Human Resources,6,1,Other,1,1368,2,Female,43,4,1,Research Scientist,3,Single,10668,22377,8,Y,Yes,24,3,4,80,2,7,0,1,24,14,3,11
27,No,Travel_Frequently,1396,Research & Development,6,1,Medical,1,1369,1,Male,89,2,2,Laboratory Technician,3,Single,4415,21468,4,Y,Yes,20,4,1,80,1,21,2,4,31,5,11,16
47,No,Travel_Frequently,272,Sales,21,1,Other,1,1370,2,Male,54,4,5,Sales Executive,3,Married,11232,19259,6,Y,No,17,4,3,80,2,17,0,3,16,17,7,15
42,Yes,Non-Travel,1072,Human Resources,29,4,Marketing,1,1371,3,Female,73,1,5,Human Resources,4,Married,18390,14453,1,Y,Yes,17,4,1,80,0,3,6,3,22,4,2,5
56,No,Travel_Frequently,1130,Research & Development,9,4,Medical,1,1372,3,Female,39,3,5,Healthcare Representative,1,Divorced,5691,23653,6,Y,Yes,18,3,1,80,3,3,5,3,17,3,12,5
37,No,Travel_Frequently,1278,Sales,4,3,Life Sciences,1,1373,2,Female,79,3,2,Research Director,4,Married,8669,9508,6,Y,Yes,17,4,1,80,1,36,0,3,10,10,0,1
22,No,Travel_Frequently,645,Research & Development,26,1,Other,1,1374,2,Male,73,1,3,Healthcare Representative,3,Single,19280,22380,6,Y,Yes,16,3,4,80,3,14,3,3,19,10,12,7
18,No,Non-Travel,647,Research & Development,12,4,Other,1,1375,4,Female,43,3,3,Research Director,4,Divorced,3748,2556,4,Y,Yes,22,3,3,80,3,37,3,1,12,8,12,13
47,No,Travel_Rarely,617,Sales,28,3,Technical Degree,1,1376,2,Female,44,3,4,Sales Representative,2,Married,3661,23677,8,Y,Yes,18,4,4,80,3,26,2,4,23,2,7,1
20,Yes,Non-Travel,1013,Sales,12,1,Marketing,1,1377,2,Female,45,4,5,Manufacturing Director,4,Married,16173,10900,1,Y,Yes,13,4,2,80,3,20,4,4,19,10,14,16
31,No,Travel_Rarely,314,Sales,23,2,Medical,1,1378,4,Male,31,3,5,Sales Representative,4,Married,12599,2717,3,Y,No,19,3,3,80,3,3,4,3,27,1,10,15
47,No,Travel_Frequently,233,Research & Development,17,2,Life Sciences,1,1379,2,Male,59,3,3,Manager,1,Married,7107,5665,1,Y,No,13,3,1,80,0,10,3,4,34,8,11,5
21,No,Travel_Rarely,384,Research & Development,15,4,Technical Degree,1,1380,3,Female,59,3,5,Laboratory Technician,1,Married,13698,15891,7,Y,Yes,14,4,1,80,2,18,5,1,20,9,5,16
35,No,Non-Travel,1249,Human Resources,9,3,Marketing,1,1381,2,Male,60,2,3,Human Resources,1,Single,14309,12336,0,Y,Yes,23,3,1,80,0,18,1,3,5,10,8,13
54,No,Non-Travel,785,Research & Development,7,2,Other,1,1382,1,Female,49,1,3,Human Resources,2,Single,3661,17014,8,Y,Yes,20,3,4,80,1,26,6,2,6,2,2,9
42,No,Travel_Frequently,1275,Sales,10,3,Life Sciences,1,1383,3,Male,78,4,3,Healthcare Representative,1,Single,16133,8547,4,Y,Yes,24,4,2,80,0,39,6,1,28,16,7,3
18,No,Travel_Rarely,430,Research & Development,16,3,Medical,1,1384,4,Female,64,3,1,Research Director,2,Married,9210,7196,2,Y,Yes,16,4,3,80,1,27,6,3,22,10,8,10
32,No,Travel_Frequently,1238,Human Resources,12,2,Human Resources,1,1385,3,Male,52,1,1,Sales Representative,3,Divorced,4358,20403,3,Y,No,22,3,3,80,2,4,5,4,4,16,8,15
26,No,Travel_Frequently,993,Human Resources,25,3,Human Resources,1,1386,4,Female,90,3,1,Human Resources,1,Single,1275,13971,0,Y,Yes,24,3,4,80,3,24,3,1,21,3,11,3
32,No,Non-Travel,1407,Sales,7,2,Marketing,1,1387,1,Female,84,2,1,Sales Representative,4,Single,5078,26866,2,Y,No,22,4,2,80,2,2,6,3,8,1,13,5
41,No,Travel_Rarely,998,Sales,18,4,Life Sciences,1,1388,1,Male,96,2,2,Manufacturing Director,4,Married,12137,20567,7,Y,No,18,3,3,80,0,25,5,4,31,13,13,7
21,No,Travel_Rarely,1198,Human Resources,15,1,Technical Degree,1,1389,3,Male,37,3,4,Manufacturing Director,2,Divorced,5698,22263,1,Y,Yes,13,3,4,80,0,9,1,4,9,14,6,15
29,Yes,Travel_Rarely,1289,Human Resources,6,1,Life Sciences,1,1390,2,Male,69,3,4,Research Director,1,Single,1364,21320,1,Y,Yes,23,4,2,80,2,23,4,3,27,2,11,6
54,Yes,Travel_Rarely,1312,Human Resources,26,4,Other,1,1391,3,Male,88,3,3,Manager,4,Single,11165,17216,8,Y,Yes,20,3,2,80,2,28,3,1,10,12,10,16
54,Yes,Travel_Frequently,177,Sales,12,2,Human Resources,1,1392,3,Male,61,2,5,Human Resources,3,Divorced,1794,12606,4,Y,No,16,3,3,80,0,6,0,3,6,12,9,2
23,No,Travel_Frequently,1046,Human Resources,11,2,Marketing,1,1393,1,Female,36,2,1,Sales Representative,1,Married,14646,8691,4,Y,No,15,3,3,80,2,22,6,3,29,17,2,14
56,No,Non-Travel,787,Human Resources,20,2,Medical,1,1394,4,Female,31,1,4,Sales Representative,3,Divorced,6870,9045,0,Y,No,15,3,2,80,1,26,1,3,37,6,2,3
41,Yes,Travel_Frequently,120,Sales,3,2,Life Sciences,1,1395,3,Male,35,4,4,Manufacturing Director,4,Married,1589,12487,5,Y,Yes,15,4,3,80,1,8,1,3,33,15,1,15
28,Yes,Travel_Frequently,665,Research & Development,2,4,Human Resources,1,1396,2,Female,65,4,1,Laboratory Technician,1,Single,5313,21197,7,Y,Yes,19,3,4,80,0,2,1,3,27,15,0,13
30,No,Non-Travel,1307,Research & Development,6,1,Technical Degree,1,1397,1,Female,61,2,2,Research Director,2,Divorced,17211,3237,5,Y,Yes,23,3,2,80,0,12,4,4,31,5,12,16
51,No,Non-Travel,1345,Human Resources,24,3,Marketing,1,1398,3,Male,74,4,2,Sales Representative,4,Divorced,8377,12309,6,Y,Yes,17,4,3,80,2,5,5,3,15,5,1,8
42,No,Non-Travel,926,Research & Development,22,3,Medical,1,1399,3,Female,71,3,4,Manufacturing Director,3,Single,9861,23225,3,Y,Yes,22,3,3,80,2,37,2,1,38,3,4,6
24,No,Travel_Frequently,1451,Research & Development,25,1,Life Sciences,1,1400,2,Female,82,1,2,Manufacturing Director,1,Single,18821,21427,1,Y,Yes,19,3,4,80,3,20,6,2,0,2,0,13
21,No,Travel_Frequently,278,Research & Development,5,4,Technical Degree,1,1401,3,Male,38,2,1,Sales Executive,3,Married,13952,8472,0,Y,No,19,4,3,80,1,18,0,3,33,0,9,11
25,Yes,Non-Travel,1235,Research & Development,18,3,Medical,1,1402,3,Male,78,2,4,Sales Representative,3,Single,10047,21471,5,Y,No,23,3,3,80,0,24,6,1,22,2,3,16
37,No,Non-Travel,1182,Human Resources,16,1,Other,1,1403,3,Female,31,4,1,Sales Executive,2,Single,5033,5558,8,Y,Yes,24,3,3,80,0,38,3,2,19,8,10,8
46,No,Non-Travel,1450,Research & Development,8,4,Human Resources,1,1404,3,Male,96,3,2,Manufacturing Director,2,Divorced,19277,7293,9,Y,Yes,16,3,1,80,0,3,5,1,17,13,9,11
27,No,Travel_Frequently,1004,Research & Development,25,3,Other,1,1405,2,Female,40,1,1,Laboratory Technician,4,Married,19226,21237,4,Y,No,24,3,4,80,0,21,1,4,17,12,9,11
51,No,Travel_Frequently,768,Sales,26,2,Human Resources,1,1406,3,Male,79,4,2,Laboratory Technician,2,Single,17710,14811,1,Y,No,16,3,4,80,3,4,6,4,39,15,0,7
43,Yes,Travel_Rarely,290,Human Resources,20,2,Technical Degree,1,1407,3,Male,64,2,2,Sales Executive,2,Divorced,19784,20229,0,Y,No,14,3,1,80,1,0,4,2,20,7,11,9
58,No,Travel_Frequently,1323,Sales,22,4,Other,1,1408,3,Male,44,2,1,Manufacturing Director,4,Single,5278,8362,2,Y,Yes,18,3,4,80,3,16,1,2,7,15,9,11
20,No,Travel_Frequently,1435,Sales,11,2,Human Resources,1,1409,1,Male,60,4,2,Sales Executive,4,Single,8500,15311,3,Y,No,24,4,3,80,1,8,5,2,33,8,7,4
23,No,Travel_Frequently,807,Human Resources,10,4,Marketing,1,1410,2,Female,91,3,3,Research Director,4,Single,5015,25040,6,Y,No,12,4,3,80,0,8,3,4,10,8,11,0
22,No,Non-Travel,1158,Research & Development,24,1,Technical Degree,1,1411,1,Male,57,1,1,Sales Executive,4,Single,9242,25950,8,Y,No,15,4,3,80,1,23,0,4,9,2,4,8
22,No,Travel_Frequently,478,Sales,25,1,Human Resources,1,1412,1,Male,54,1,3,Manager,3,Married,8826,5182,7,Y,No,11,3,4,80,0,9,1,1,7,6,9,14
40,Yes,Non-Travel,486,Human Resources,12,3,Life Sciences,1,1413,2,Female,54,1,1,Sales Representative,3,Divorced,10201,16298,8,Y,No,20,4,4,80,3,19,6,4,7,17,3,1
26,Yes,Travel_Rarely,336,Research & Development,21,4,Human Resources,1,1414,1,Female,30,1,2,Research Scientist,4,Divorced,16105,18847,6,Y,Yes,24,4,2,80,1,16,6,2,18,1,2,3
52,No,Travel_Rarely,715,Human Resources,28,3,Other,1,1415,1,Female,88,3,2,Manufacturing Director,4,Single,1153,22244,9,Y,Yes,12,4,1,80,2,12,4,3,0,0,8,3
37,No,Non-Travel,382,Sales,6,3,Marketing,1,1416,1,Female,98,2,4,Laboratory Technician,1,Divorced,9773,7760,7,Y,No,11,4,4,80,1,28,4,3,2,11,5,2
59,Yes,Non-Travel,100,Research & Development,27,1,Medical,1,1417,2,Male,71,2,4,Human Resources,1,Single,18171,9260,7,Y,Yes,16,3,2,80,0,35,2,2,31,15,11,15
52,No,Non-Travel,563,Research & Development,20,3,Medical,1,1418,3,Female,63,1,3,Sales Representative,1,Divorced,5886,2450,0,Y,Yes,12,3,1,80,2,22,4,4,15,11,0,7
